build_bytes,  build_time_ms, checked_result, gpu_resident_bytes, i_build_key_uniformity,  i_configuration,   i_hit_rate, i_key_size, i_log_build_size, i_log_key_multiplicity, i_log_num_batches, i_log_probe_size, i_misses_are_outliers, i_probe_zipf_coefficient, i_runs, i_sort_insert, i_sort_probe,       i_type, i_value_size,    probe_time_ms,     sort_time_ms
 1352713727,   7.5179265141,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   303.6802429199,     0.0000000000
 1352713727,   7.8477183223,              1,          536870912,           1.0000000000,       probe_size, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.8671424866,     7.9794368744
 1352713727,   7.5199488342,              1,          536870912,           1.0000000000,         hit_rate, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   303.4701293945,     0.0000000000
 1352713727,   7.8453824461,              1,          536870912,           1.0000000000,         hit_rate, 1.0000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.8300546646,     7.9794176102
 1352713727,   7.5171840429,              1,          536870912,           1.0000000000,         hit_rate, 1.0000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,   303.7163757324,     0.0000000000
 1352713727,   7.8493951321,              1,          536870912,           1.0000000000,         hit_rate, 1.0000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.8321537018,     7.9820800781
 1352713727,   7.5155328393,              1,          536870912,           1.0000000000,         hit_rate, 0.9900000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   303.8146240234,     0.0000000000
 1352713727,   7.8428032517,              1,          536870912,           1.0000000000,         hit_rate, 0.9900000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.8505601883,     7.9845823288
 1352713727,   7.5167871594,              1,          536870912,           1.0000000000,         hit_rate, 0.9900000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,   300.7500244141,     0.0000000000
 1352713727,   7.8478784859,              1,          536870912,           1.0000000000,         hit_rate, 0.9900000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.8402879715,     8.0137472153
 1352713727,   7.5133504808,              1,          536870912,           1.0000000000,         hit_rate, 0.9000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   300.6097167969,     0.0000000000
 1352713727,   7.8427073121,              1,          536870912,           1.0000000000,         hit_rate, 0.9000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.6693376541,     7.9813632965
 1352713727,   7.5160831869,              1,          536870912,           1.0000000000,         hit_rate, 0.9000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,   268.8212951660,     0.0000000000
 1352713727,   7.8556481123,              1,          536870912,           1.0000000000,         hit_rate, 0.9000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.5917823792,     7.9874047279
 1352713727,   7.5175040901,              1,          536870912,           1.0000000000,         hit_rate, 0.7000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   292.1983642578,     0.0000000000
 1352713727,   7.8483136296,              1,          536870912,           1.0000000000,         hit_rate, 0.7000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            1, sorted_array,           32,    13.0904064178,     7.9788479805
 1352713727,   7.5169472098,              1,          536870912,           1.0000000000,         hit_rate, 0.7000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            0, sorted_array,           32,   180.5801483154,     0.0000000000
 1352713727,   7.8544704556,              1,          536870912,           1.0000000000,         hit_rate, 0.7000000000,         32,               26,                      0,                 0,               27,                     1,             0.0000000000,      5,             0,            1, sorted_array,           32,    12.4119039536,     7.9812543869
 1352713727,   7.5180288255,              1,          536870912,           1.0000000000,         hit_rate, 0.5000000000,         32,               26,                      0,                 0,               27,                     0,             0.0000000000,      5,             0,            0, sorted_array,           32,   283.1029663086,     0.0000000000
